,Unnamed: 0,min,max,mean,med,std,label
0,0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
1,1,0.7,0.7,0.7,0.7,0.0,AF
2,2,-100.0,-100.0,-100.0,-100.0,-100.0,AF
3,3,0.7,0.9,0.8,0.8,0.1414213562373095,AF
4,4,-100.0,-100.0,-100.0,-100.0,-100.0,AF
5,5,-100.0,-100.0,-100.0,-100.0,-100.0,AF
6,6,0.7,0.7,0.7,0.7,0.0,AF
7,7,-100.0,-100.0,-100.0,-100.0,-100.0,AF
8,8,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
9,9,0.6,0.8,0.7,0.7,0.1414213562373095,AF
10,10,-100.0,-100.0,-100.0,-100.0,-100.0,AF
11,11,-100.0,-100.0,-100.0,-100.0,-100.0,AF
12,12,0.851,0.965,0.908,0.908,0.0806101730552664,AF
13,13,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
14,14,-100.0,-100.0,-100.0,-100.0,-100.0,AF
15,15,0.7,0.7,0.7,0.7,0.0,AF
16,16,0.8,0.8,0.8,0.8,0.0,AF
17,17,-100.0,-100.0,-100.0,-100.0,-100.0,AF
18,18,-100.0,-100.0,-100.0,-100.0,-100.0,AF
19,19,-100.0,-100.0,-100.0,-100.0,-100.0,AF
20,20,0.7,0.8,0.75,0.75,0.0707106781186548,AF
21,21,0.6,0.8,0.7,0.7,0.1414213562373095,AF
22,22,-100.0,-100.0,-100.0,-100.0,-100.0,AF
23,23,-100.0,-100.0,-100.0,-100.0,-100.0,AF
24,24,-100.0,-100.0,-100.0,-100.0,-100.0,AF
25,25,-100.0,-100.0,-100.0,-100.0,-100.0,AF
26,26,-100.0,-100.0,-100.0,-100.0,-100.0,AF
27,27,0.7,0.7,0.7,0.7,0.0,AF
28,28,0.8,1.0,0.9,0.9,0.1414213562373094,AF
29,29,-100.0,-100.0,-100.0,-100.0,-100.0,AF
30,30,-100.0,-100.0,-100.0,-100.0,-100.0,AF
31,31,-100.0,-100.0,-100.0,-100.0,-100.0,AF
32,32,-100.0,-100.0,-100.0,-100.0,-100.0,AF
33,33,-100.0,-100.0,-100.0,-100.0,-100.0,AF
34,34,-100.0,-100.0,-100.0,-100.0,-100.0,AF
35,35,-100.0,-100.0,-100.0,-100.0,-100.0,AF
36,36,0.7,0.7,0.7,0.7,0.0,AF
37,37,-100.0,-100.0,-100.0,-100.0,-100.0,AF
38,38,-100.0,-100.0,-100.0,-100.0,-100.0,AF
39,39,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
40,40,-100.0,-100.0,-100.0,-100.0,-100.0,AF
41,41,-100.0,-100.0,-100.0,-100.0,-100.0,AF
42,42,0.6,0.6,0.6,0.6,0.0,AF
43,43,0.7,0.7,0.7,0.7,0.0,AF
44,44,-100.0,-100.0,-100.0,-100.0,-100.0,AF
45,45,-100.0,-100.0,-100.0,-100.0,-100.0,AF
46,46,-100.0,-100.0,-100.0,-100.0,-100.0,AF
47,47,-100.0,-100.0,-100.0,-100.0,-100.0,AF
48,48,0.6,0.9,0.75,0.75,0.2121320343559642,AF
49,49,0.6,1.1,0.8500000000000001,0.8500000000000001,0.3535533905932738,AF
50,50,-100.0,-100.0,-100.0,-100.0,-100.0,AF
51,51,0.6,0.6,0.6,0.6,0.0,AF
52,52,0.7,0.8,0.75,0.75,0.0707106781186548,AF
53,53,0.8,0.8,0.8,0.8,0.0,AF
54,54,-100.0,-100.0,-100.0,-100.0,-100.0,AF
55,55,-100.0,-100.0,-100.0,-100.0,-100.0,AF
56,56,-100.0,-100.0,-100.0,-100.0,-100.0,AF
57,57,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
58,58,0.7,0.7,0.7,0.7,0.0,AF
59,59,-100.0,-100.0,-100.0,-100.0,-100.0,AF
60,60,-100.0,-100.0,-100.0,-100.0,-100.0,AF
61,61,-100.0,-100.0,-100.0,-100.0,-100.0,AF
62,62,0.7,0.7,0.7,0.7,0.0,AF
63,63,0.7,0.8,0.75,0.75,0.0707106781186548,AF
64,64,-100.0,-100.0,-100.0,-100.0,-100.0,AF
65,65,-100.0,-100.0,-100.0,-100.0,-100.0,AF
66,66,-100.0,-100.0,-100.0,-100.0,-100.0,AF
67,67,-100.0,-100.0,-100.0,-100.0,-100.0,AF
68,68,-100.0,-100.0,-100.0,-100.0,-100.0,AF
69,69,0.7,0.8,0.75,0.75,0.0707106781186548,AF
70,70,-100.0,-100.0,-100.0,-100.0,-100.0,AF
71,71,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
72,72,0.7,0.7,0.7,0.7,0.0,AF
73,73,0.6,0.8,0.7,0.7,0.1414213562373095,AF
74,74,-100.0,-100.0,-100.0,-100.0,-100.0,AF
75,75,-100.0,-100.0,-100.0,-100.0,-100.0,AF
76,76,0.7,0.7,0.7,0.7,0.0,AF
77,77,-100.0,-100.0,-100.0,-100.0,-100.0,AF
78,78,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
79,79,-100.0,-100.0,-100.0,-100.0,-100.0,AF
80,80,0.8,0.8,0.8,0.8,0.0,AF
81,81,-100.0,-100.0,-100.0,-100.0,-100.0,AF
82,82,0.7,0.7,0.7,0.7,0.0,AF
83,83,-100.0,-100.0,-100.0,-100.0,-100.0,AF
84,84,-100.0,-100.0,-100.0,-100.0,-100.0,AF
85,85,0.7,0.9,0.8,0.8,0.1414213562373095,AF
86,86,0.7,0.8,0.75,0.75,0.0707106781186548,AF
87,87,-100.0,-100.0,-100.0,-100.0,-100.0,AF
88,88,-100.0,-100.0,-100.0,-100.0,-100.0,AF
89,89,0.7,0.7,0.7,0.7,0.0,AF
90,90,-100.0,-100.0,-100.0,-100.0,-100.0,AF
91,91,-100.0,-100.0,-100.0,-100.0,-100.0,AF
92,92,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
93,93,-100.0,-100.0,-100.0,-100.0,-100.0,AF
94,94,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF
95,95,-100.0,-100.0,-100.0,-100.0,-100.0,AF
96,96,-100.0,-100.0,-100.0,-100.0,-100.0,AF
97,97,0.8,0.8,0.8,0.8,0.0,AF
98,98,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
99,99,-100.0,-100.0,-100.0,-100.0,-100.0,AF
100,100,-100.0,-100.0,-100.0,-100.0,-100.0,AF
101,101,0.749,0.966,0.8574999999999999,0.8574999999999999,0.1534421715174808,AF
102,102,0.6,0.8,0.7,0.7,0.1414213562373095,AF
103,103,-100.0,-100.0,-100.0,-100.0,-100.0,AF
104,104,0.765,1.081,0.923,0.923,0.2234457428549489,AF
105,105,-100.0,-100.0,-100.0,-100.0,-100.0,AF
106,106,0.7,0.8,0.75,0.75,0.0707106781186548,AF
107,107,-100.0,-100.0,-100.0,-100.0,-100.0,AF
108,108,0.6,0.8,0.7,0.7,0.1414213562373095,AF
109,109,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
110,110,-100.0,-100.0,-100.0,-100.0,-100.0,AF
111,111,0.7,0.8,0.75,0.75,0.0707106781186548,AF
112,112,0.6,0.8,0.7,0.7,0.1414213562373095,AF
113,113,-100.0,-100.0,-100.0,-100.0,-100.0,AF
114,114,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
115,115,-100.0,-100.0,-100.0,-100.0,-100.0,AF
116,116,-100.0,-100.0,-100.0,-100.0,-100.0,AF
117,117,-100.0,-100.0,-100.0,-100.0,-100.0,AF
118,118,0.7,0.7,0.7,0.7,0.0,AF
119,119,-100.0,-100.0,-100.0,-100.0,-100.0,AF
120,120,-100.0,-100.0,-100.0,-100.0,-100.0,AF
121,121,-100.0,-100.0,-100.0,-100.0,-100.0,AF
122,122,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
123,123,-100.0,-100.0,-100.0,-100.0,-100.0,AF
124,124,-100.0,-100.0,-100.0,-100.0,-100.0,AF
125,125,0.7,0.7,0.7,0.7,0.0,AF
126,126,0.6,0.8,0.7,0.7,0.1414213562373095,AF
127,127,0.797,1.003,0.8999999999999999,0.8999999999999999,0.1456639969244286,AF
128,128,0.6,1.0,0.8,0.8,0.282842712474619,AF
129,129,-100.0,-100.0,-100.0,-100.0,-100.0,AF
130,130,-100.0,-100.0,-100.0,-100.0,-100.0,AF
131,131,0.837,0.961,0.899,0.899,0.0876812408671318,AF
132,132,0.8,1.0,0.9,0.9,0.1414213562373094,AF
133,133,-100.0,-100.0,-100.0,-100.0,-100.0,AF
134,134,-100.0,-100.0,-100.0,-100.0,-100.0,AF
135,135,0.6,1.1,0.8500000000000001,0.8500000000000001,0.3535533905932738,AF
136,136,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
137,137,0.7,0.7,0.7,0.7,0.0,AF
138,138,-100.0,-100.0,-100.0,-100.0,-100.0,AF
139,139,-100.0,-100.0,-100.0,-100.0,-100.0,AF
140,140,0.7,0.8,0.75,0.75,0.0707106781186548,AF
141,141,-100.0,-100.0,-100.0,-100.0,-100.0,AF
142,142,-100.0,-100.0,-100.0,-100.0,-100.0,AF
143,143,0.7,0.7,0.7,0.7,0.0,AF
144,144,0.6,0.6,0.6,0.6,0.0,AF
145,145,0.6,0.8,0.7,0.7,0.1414213562373095,AF
146,146,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
147,147,-100.0,-100.0,-100.0,-100.0,-100.0,AF
148,148,0.6,0.9,0.75,0.75,0.2121320343559642,AF
149,149,0.782,1.068,0.925,0.925,0.2022325394193526,AF
150,150,-100.0,-100.0,-100.0,-100.0,-100.0,AF
151,151,-100.0,-100.0,-100.0,-100.0,-100.0,AF
152,152,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
153,153,-100.0,-100.0,-100.0,-100.0,-100.0,AF
154,154,0.6,0.9,0.75,0.75,0.2121320343559642,AF
155,155,0.7,0.9,0.8,0.8,0.1414213562373095,AF
156,156,-100.0,-100.0,-100.0,-100.0,-100.0,AF
157,157,0.8,0.8,0.8,0.8,0.0,AF
158,158,-100.0,-100.0,-100.0,-100.0,-100.0,AF
159,159,-100.0,-100.0,-100.0,-100.0,-100.0,AF
160,160,0.7,1.2,0.95,0.95,0.3535533905932738,AF
161,161,-100.0,-100.0,-100.0,-100.0,-100.0,AF
162,162,0.7,0.8,0.75,0.75,0.0707106781186548,AF
163,163,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
164,164,-100.0,-100.0,-100.0,-100.0,-100.0,AF
165,165,-100.0,-100.0,-100.0,-100.0,-100.0,AF
166,166,-100.0,-100.0,-100.0,-100.0,-100.0,AF
167,167,-100.0,-100.0,-100.0,-100.0,-100.0,AF
168,168,0.7,1.2,0.95,0.95,0.3535533905932738,AF
169,169,-100.0,-100.0,-100.0,-100.0,-100.0,AF
170,170,-100.0,-100.0,-100.0,-100.0,-100.0,AF
171,171,0.6,0.8,0.7,0.7,0.1414213562373095,AF
172,172,-100.0,-100.0,-100.0,-100.0,-100.0,AF
173,173,-100.0,-100.0,-100.0,-100.0,-100.0,AF
174,174,-100.0,-100.0,-100.0,-100.0,-100.0,AF
175,175,0.7,1.0,0.85,0.85,0.2121320343559642,AF
176,176,0.7,0.8,0.75,0.75,0.0707106781186548,AF
177,177,0.6,0.8,0.7,0.7,0.1414213562373095,AF
178,178,-100.0,-100.0,-100.0,-100.0,-100.0,AF
179,179,-100.0,-100.0,-100.0,-100.0,-100.0,AF
