,Unnamed: 0,min,max,mean,med,std,label,Unnamed: 0,Unnamed: 0.1,se,label
232,232.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,232,232,-6.850060770643892,AF
233,233.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,233,233,-6.919777062830121,AF
234,234.0,0.8,0.8,0.8,0.8,0.0,AF,234,234,-6.691125358805556,AF
235,235.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,235,235,-7.227171636904856,AF
236,236.0,0.765,1.081,0.9229999999999999,0.9229999999999999,0.22344574285494895,AF,236,236,-7.4465717655672,AF
237,237.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,237,237,-7.272169101600787,AF
238,238.0,-100.0,-100.0,-100.0,-100.0,-100.0,N,238,238,-6.553959973554705,AF
239,239.0,0.7,0.8,0.75,0.75,0.07071067811865482,AF,239,239,-6.643585111017963,AF
240,240.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,240,240,-7.447510229718679,AF
241,241.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,241,241,-7.090072919411527,AF
242,242.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,242,242,-7.7204864431098565,AF
243,243.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,243,243,-6.933430583710639,AF
244,244.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF,244,244,-6.5100756304251695,AF
245,245.0,0.7,0.8,0.75,0.75,0.07071067811865482,AF,245,245,-7.241867282349787,AF
246,246.0,0.6,0.8,0.7,0.7,0.14142135623730953,AF,246,246,-6.795714629943334,AF
247,247.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,247,247,-6.7951041366126645,AF
248,248.0,0.6,0.8,0.7,0.7,0.14142135623730953,AF,248,248,-6.5496633290536606,AF
249,249.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,249,249,-6.7702872587175635,AF
250,250.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,250,250,-6.72975301176256,AF
251,251.0,0.7,0.7,0.7,0.7,0.0,AF,251,251,-6.9797816188834645,AF
252,252.0,0.7,0.8,0.75,0.75,0.07071067811865482,AF,252,252,-6.478619689199811,AF
253,253.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,253,253,-6.911212315328807,AF
254,254.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,254,254,-7.252616203972117,AF
255,255.0,0.6,1.1,0.8500000000000001,0.8500000000000001,0.35355339059327384,AF,255,255,-6.738426114572428,AF
256,256.0,0.6,0.8,0.7,0.7,0.14142135623730953,AF,256,256,-6.947145237883428,AF
257,257.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,257,257,-7.017927519272082,AF
258,258.0,0.7,1.6,1.075,1.0,0.3284161123592186,PVC,258,258,-7.053596689545514,AF
259,259.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,259,259,-7.08503298854617,AF
260,260.0,0.7,0.9,0.8,0.8,0.14142135623730953,AF,260,260,-6.895513903827918,AF
261,261.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,261,261,-7.365700047077778,AF
262,262.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,262,262,-7.305763958264028,AF
263,263.0,0.092,0.43200000000000005,0.212,0.11199999999999999,0.1907878402833891,PVC,263,263,-7.275711475455378,AF
264,264.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,264,264,-6.941661219687711,AF
265,265.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,265,265,-6.914427846695845,AF
266,266.0,0.6,0.8,0.7,0.7,0.14142135623730953,AF,266,266,-7.316563870394138,AF
267,267.0,0.6,0.9,0.75,0.75,0.21213203435596428,AF,267,267,-6.925929683139418,AF
268,268.0,0.5,0.7,0.6,0.6,0.14142135623730948,AF,268,268,-6.987417903758317,AF
269,269.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,269,269,-6.91812010250012,AF
270,270.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,270,270,-6.955016359321783,AF
271,271.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,271,271,-7.072708647766943,AF
272,272.0,0.7,0.7,0.7,0.7,0.0,AF,272,272,-7.0837613705059415,AF
273,273.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF,273,273,-6.475179797807634,AF
274,274.0,0.07200000000000001,0.22399999999999998,0.117,0.086,0.07210177991330496,PVC,274,274,-6.5673549689066375,AF
275,275.0,0.6,0.6,0.6,0.6,0.0,AF,275,275,-6.46947238414098,AF
276,276.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,276,276,-6.652993258939599,AF
277,277.0,0.8,0.8,0.8,0.8,0.0,AF,277,277,-7.261483464294453,AF
278,278.0,0.6,0.9,0.75,0.75,0.21213203435596428,AF,278,278,-6.82174830470932,AF
279,279.0,0.8,0.8,0.8,0.8,0.0,AF,279,279,-7.579219936178242,AF
280,280.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,280,280,-7.0324975235422365,AF
281,281.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,281,281,-6.83225338259572,AF
282,282.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,282,282,-6.724747186382882,AF
283,283.0,0.9,1.4,1.1125,1.1,0.1885091888628092,PVC,283,283,-7.090039943713549,AF
284,284.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,284,284,-7.094362244380928,AF
285,285.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,285,285,-7.271071648425701,AF
286,286.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,286,286,-7.033671161812791,AF
287,287.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,287,287,-7.315201240995978,AF
288,288.0,0.7,0.8,0.75,0.75,0.07071067811865482,AF,288,288,-7.376563823424224,AF
289,289.0,0.20800000000000002,0.5479999999999999,0.37799999999999995,0.37799999999999995,0.2404163056034262,PVC,289,289,-7.101406153390437,AF
290,290.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,290,290,-7.023007041524216,AF
291,291.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,291,291,-6.973718446209793,AF
292,292.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,292,292,-7.545796991348128,AF
293,293.0,0.7,0.9,0.8,0.8,0.14142135623730953,AF,293,293,-7.060245499122767,AF
294,294.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,294,294,-7.260371078674799,AF
295,295.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,295,295,-7.211732315292269,AF
296,296.0,0.6,0.8,0.7,0.7,0.14142135623730953,AF,296,296,,AF
297,297.0,0.29600000000000004,0.488,0.392,0.392,0.13576450198781712,PVC,297,297,-7.569082886012079,AF
298,298.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,298,298,-6.719252849180164,AF
299,299.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,299,299,-7.2796904380596175,AF
300,300.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,300,300,-6.981349180769763,AF
301,301.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,301,301,-7.027798082087787,AF
302,302.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,302,302,-7.730476335718665,AF
303,303.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,303,303,-7.176172878117543,AF
304,304.0,0.7,0.7,0.7,0.7,0.0,AF,304,304,-6.256836142691427,AF
305,305.0,0.7,1.0,0.85,0.85,0.21213203435596428,AF,305,305,-7.472803738653799,AF
306,306.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,306,306,-6.826353002115179,AF
307,307.0,0.152,0.28,0.21600000000000005,0.21600000000000005,0.0905096679918781,PVC,307,307,-6.47889923396521,AF
308,308.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,308,308,-7.474303203897197,AF
309,309.0,0.096,0.228,0.14266666666666666,0.10400000000000001,0.07400900846068223,PVC,309,309,-6.917305504195204,AF
310,310.0,0.9,1.5,1.1375,1.1,0.2263846284534354,PVC,310,310,-6.9562801418157685,AF
311,311.0,0.8,1.0,0.9,0.9,0.14142135623730948,AF,311,311,-6.118355142522298,AF
312,312.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,312,312,-7.52042259875308,AF
313,313.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF,313,313,-7.222432530586867,AF
314,314.0,0.8,1.5,1.0444444444444445,1.0,0.25055493963954845,PVC,314,314,-6.969663160483707,AF
315,315.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,315,315,-7.374874313662927,AF
316,316.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,316,316,-7.553557006378582,AF
317,317.0,0.884,0.898,0.8909999999999999,0.8909999999999999,0.009899494936611674,AF,317,317,-6.945309292281463,AF
318,318.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,318,318,-7.422033532129159,AF
319,319.0,0.17600000000000002,0.20800000000000002,0.192,0.192,0.02262741699796952,PVC,319,319,-7.2828741079071175,AF
320,320.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,320,320,-7.281016204733228,AF
321,321.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,321,321,-7.5682011562085405,AF
322,322.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,322,322,-7.1263196354563085,AF
323,323.0,0.7,0.9,0.8,0.8,0.14142135623730953,AF,323,323,-7.406675921735388,AF
324,324.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,324,324,-7.279609472373723,AF
325,325.0,0.6,0.9,0.75,0.75,0.21213203435596428,AF,325,325,-8.049213582003764,AF
326,326.0,0.7,0.7,0.7,0.7,0.0,AF,326,326,-7.240849292796959,AF
327,327.0,0.6,0.9,0.75,0.75,0.21213203435596428,AF,327,327,-7.603568890372415,AF
328,328.0,0.06,0.17600000000000002,0.09866666666666668,0.06,0.06697263122599659,PVC,328,328,-7.382630881762201,AF
329,329.0,0.18,0.54,0.36,0.36,0.25455844122715715,PVC,329,329,-7.336283755434702,AF
330,330.0,0.6,0.8,0.7,0.7,0.14142135623730953,AF,330,330,-7.6922663133643185,AF
331,331.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,331,331,-7.005729186353519,AF
332,332.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,332,332,-7.042063093561642,AF
333,333.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,333,333,-7.928392344514703,AF
334,334.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,334,334,-6.688591463767503,AF
335,335.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,335,335,-7.2346275376954665,AF
336,336.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,336,336,-6.695759088286269,AF
337,337.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,337,337,-5.9644502295586,AF
338,338.0,0.6,0.6,0.6,0.6,0.0,AF,338,338,-7.040014966789807,AF
339,339.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,339,339,-7.070145054419206,AF
340,340.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,340,340,-6.972751808673405,AF
341,341.0,0.8,0.8,0.8,0.8,0.0,AF,341,341,-7.623219894599845,AF
342,342.0,0.7,0.9,0.8,0.8,0.14142135623730953,AF,342,342,-7.585345484950478,AF
343,343.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,343,343,-7.059932634846886,AF
344,344.0,0.7,0.7,0.7,0.7,0.0,AF,344,344,-6.230613372802265,AF
345,345.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,345,345,-6.800865344713914,AF
346,346.0,0.7,1.0,0.85,0.85,0.21213203435596428,AF,346,346,-6.566946276513482,AF
347,347.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,347,347,-7.096969836683241,AF
348,348.0,0.6,0.8,0.7,0.7,0.14142135623730953,AF,348,348,-7.454656391922673,AF
349,349.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,349,349,-7.103756840811934,AF
350,350.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,350,350,-6.9025392851616045,AF
351,351.0,0.7,1.1,0.9,0.9,0.2828427124746191,AF,351,351,-6.848963691504762,AF
352,352.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF,352,352,-7.665186078745446,AF
353,353.0,0.7,0.7,0.7,0.7,0.0,AF,353,353,-6.7887223255040405,AF
354,354.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,354,354,-7.016551412934867,AF
355,355.0,0.536,0.792,0.7344,0.784,0.11105314043285763,PVC,355,355,-7.109131215799269,AF
356,356.0,0.8,0.8,0.8,0.8,0.0,AF,356,356,-7.076602122396363,AF
357,357.0,0.6,0.8,0.7,0.7,0.14142135623730953,AF,357,357,-7.3753921273687135,AF
358,358.0,0.6,0.8,0.7,0.7,0.14142135623730953,AF,358,358,-7.154502495847307,AF
359,359.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,359,359,-6.300948914408777,AF
360,360.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,360,360,-7.016141828782938,AF
361,361.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,361,361,-6.9620236428889966,AF
362,362.0,0.6,1.0,0.8,0.8,0.28284271247461895,AF,362,362,-7.462861872964831,AF
363,363.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,363,363,-5.516224871342132,AF
364,364.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,364,364,-8.171844741435521,AF
365,365.0,0.7,0.8,0.75,0.75,0.07071067811865482,AF,365,365,-7.7107460862566475,AF
366,366.0,0.6,0.8,0.7,0.7,0.14142135623730953,AF,366,366,-7.363119681549065,AF
367,367.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,367,367,-6.9911951995419575,AF
368,368.0,0.16,0.276,0.20133333333333334,0.168,0.06478682993736716,PVC,368,368,-7.730007776189708,AF
369,369.0,0.7,0.7,0.7,0.7,0.0,AF,369,369,-6.814724941726197,AF
370,370.0,0.6,0.8,0.7,0.7,0.14142135623730953,AF,370,370,-7.504412414905873,AF
371,371.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,371,371,-7.735664735882282,AF
372,372.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,372,372,-7.478922924955668,AF
373,373.0,0.7,0.8,0.75,0.75,0.07071067811865482,AF,373,373,-6.586535954131277,AF
374,374.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,374,374,-6.02419971031496,AF
375,375.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,375,375,-6.678641630575888,AF
376,376.0,0.7,0.7,0.7,0.7,0.0,AF,376,376,-7.361414089311862,AF
377,377.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,377,377,-6.706455022711183,AF
378,378.0,0.8,0.8,0.8,0.8,0.0,AF,378,378,-7.295800023899765,AF
379,379.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,379,379,-7.396347658528013,AF
380,380.0,0.6,0.6,0.6,0.6,0.0,AF,380,380,-6.600668254739662,AF
381,381.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,381,381,-7.176510539568591,AF
382,382.0,0.7,0.8,0.75,0.75,0.07071067811865482,AF,382,382,-6.64764103782151,AF
383,383.0,0.07200000000000001,0.23600000000000002,0.154,0.154,0.1159655121145938,PVC,383,383,-6.659316291088508,AF
384,384.0,-100.0,-100.0,-100.0,-100.0,-100.0,PVC,384,384,-7.060029952376242,AF
385,385.0,-100.0,-100.0,-100.0,-100.0,-100.0,PVC,385,385,-6.889172040690695,AF
386,386.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,386,386,-7.421197749730086,AF
387,387.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,387,387,-7.377577623372887,AF
388,388.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,388,388,-7.541441243667352,AF
389,389.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,389,389,-7.298846511944357,AF
390,390.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,390,390,-5.563675173330183,AF
391,391.0,0.7,0.8,0.75,0.75,0.07071067811865482,AF,391,391,-7.503178013085897,AF
392,392.0,0.7,0.8,0.75,0.75,0.07071067811865482,AF,392,392,-7.387354598495022,AF
393,393.0,0.6,1.4,0.92,0.95,0.27406406388125953,PVC,393,393,-7.701303056566077,AF
394,394.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,394,394,-7.878379963693466,AF
395,395.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,395,395,-7.429461310508997,AF
396,396.0,0.7,0.7,0.7,0.7,0.0,AF,396,396,-7.805248633988548,AF
397,397.0,0.851,0.9159999999999999,0.8835,0.8835,0.045961940777125634,AF,397,397,-7.7810974073768975,AF
398,398.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,398,398,-7.799462872147893,AF
399,399.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,399,399,-7.822686351043612,AF
400,400.0,0.7,0.7,0.7,0.7,0.0,AF,400,400,-7.2211521710355475,AF
401,401.0,0.8,1.0,0.9,0.9,0.14142135623730948,AF,401,401,-6.753558736351942,AF
402,402.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,402,402,-6.708832977500678,AF
403,403.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF,403,403,-6.789981857134937,AF
404,404.0,0.6,1.2,0.8999999999999999,0.8999999999999999,0.4242640687119285,AF,404,404,-8.321866609497018,AF
405,405.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,405,405,-7.320088693921554,AF
406,406.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,406,406,-7.37013065062904,AF
407,407.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,407,407,-7.0409035699401565,AF
408,408.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,408,408,-7.582059245359438,AF
409,409.0,0.9,1.0,0.95,0.95,0.07071067811865474,AF,409,409,-7.577709727108099,AF
410,410.0,0.07200000000000001,0.248,0.15333333333333332,0.14,0.08875434261676064,PVC,410,410,-7.285096292491557,AF
411,411.0,0.7,1.2,0.95,0.95,0.3535533905932738,AF,411,411,-6.995581796395184,AF
412,412.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,412,412,-7.332747109557303,AF
413,413.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,413,413,-7.3079307575028,AF
414,414.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,414,414,-7.5849085423921565,AF
415,415.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,415,415,-6.341920342304019,AF
416,416.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,416,416,-7.057115957762841,AF
417,417.0,0.6,0.6,0.6,0.6,0.0,AF,417,417,-6.825936572674031,AF
418,418.0,0.6,1.1,0.8500000000000001,0.8500000000000001,0.35355339059327384,AF,418,418,-7.219057530277321,AF
419,419.0,0.7,0.8,0.75,0.75,0.07071067811865482,AF,419,419,-6.519867671051707,AF
420,420.0,0.7,0.8,0.75,0.75,0.07071067811865482,AF,420,420,-6.335505585979064,AF
421,421.0,0.6,1.2,0.8999999999999999,0.8999999999999999,0.4242640687119285,AF,421,421,-6.502212264800165,AF
422,422.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,422,422,-6.971206977059543,AF
423,423.0,0.168,0.248,0.20800000000000002,0.20800000000000002,0.04,PVC,423,423,-6.698393432920137,AF
424,424.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,424,424,-6.97380460179182,AF
425,425.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,425,425,-6.962231780682687,AF
426,426.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,426,426,-6.210461256868813,AF
427,427.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,427,427,-6.480795818087263,AF
428,428.0,0.06,0.344,0.18100000000000002,0.16,0.13223716068740535,PVC,428,428,-7.592008182760327,AF
429,429.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,429,429,-5.629882384149992,AF
430,430.0,0.7,0.9,0.8,0.8,0.14142135623730953,AF,430,430,-7.278915231310876,AF
431,431.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,431,431,-7.759390667588327,AF
432,432.0,0.8,1.0,0.9,0.9,0.14142135623730948,AF,432,432,-6.7282511138690175,AF
433,433.0,0.6,0.8,0.7,0.7,0.14142135623730953,AF,433,433,-7.401565876910758,AF
434,434.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,434,434,-6.922451629023088,AF
435,435.0,0.56,50.48,13.152000000000001,0.784,24.88556079335967,PVC,435,435,-7.498222842167031,AF
436,436.0,0.5760000000000001,0.792,0.7440000000000001,0.784,0.09397872099576587,PVC,436,436,-7.25984603990144,AF
437,437.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,437,437,-7.637322974706602,AF
438,438.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,438,438,-6.703978808942756,AF
439,439.0,0.7,1.6,1.125,1.05,0.276457178290909,PVC,439,439,-6.894380166755861,AF
440,440.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,440,440,-7.086830362514952,AF
441,441.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,441,441,-6.279828373705287,AF
442,442.0,0.6,0.8,0.7,0.7,0.14142135623730953,AF,442,442,-6.567333525215077,AF
443,443.0,-100.0,-100.0,-100.0,-100.0,-100.0,PVC,443,443,-7.4238367795450975,AF
444,444.0,0.56,10.328,2.6304,0.792,4.304347197891917,PVC,444,444,-5.864825438826803,AF
445,445.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,445,445,-5.971187223256773,AF
446,446.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF,446,446,-7.097678537481563,AF
447,447.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,447,447,-7.083526984901789,AF
448,448.0,-100.0,-100.0,-100.0,-100.0,-100.0,PVC,448,448,-6.544061331851657,AF
449,449.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,449,449,-6.979324152112079,AF
450,450.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,450,450,-7.257335601687357,AF
451,451.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF,451,451,-6.6480306796106365,AF
452,452.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,452,452,-6.8668244263153975,AF
453,453.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,453,453,-6.801401611189879,AF
454,454.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,454,454,-6.883086363722854,AF
455,455.0,0.7,0.8,0.75,0.75,0.07071067811865482,AF,455,455,-7.2764220543651525,AF
456,456.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,456,456,-7.27318825492522,AF
457,457.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,457,457,-6.737841219754126,AF
